UCAV,GRMA,RHON,GR_RAB,BPHI,TNPH,RES_BD,P16B,A40B,VSH,VCO
,64.9987,,83.19247,,,,,,,
,65.01109,,83.07781,,,,,,,
,65.02348,,82.96331,,,,,,,
,65.03584,,82.84888,,,,,,,
,64.79108,,82.02539,,,,,,,
,64.53358,,81.31537,,,,,,,
,64.27647,,80.60644,,,,,,,
,64.01948,,79.89783,,,,,,,
,63.77964,,79.12106,,,,,,,
,63.79687,,79.05341,,,,,,,
,63.81411,,78.98573,,,,,,,
,63.83134,,78.91808,,,,,,,
,63.80702,,79.08195,,,,,,,
,63.76554,,79.31303,,,,,,,
,63.72405,,79.54418,,,,,,,
,63.68257,,79.77525,,,,,,,
,63.82901,,79.80434,,,,,,,
,64.01656,,79.60261,,,,,,,
,64.20419,,79.40077,,,,,,,
,64.39174,,79.19904,,,,,,,
,64.37905,,79.15988,,,,,,,
,64.17902,,79.32233,,,,,,,
,63.97891,,79.48486,,,,,,,
,63.77848,,79.64764,,,,,,,
,63.25399,,80.43886,,,,,,,
,62.92992,,81.06665,,,,,,,
,62.60572,,81.69471,,,,,,,
,62.281,,82.32377,,,,,,,
,61.65709,,83.01838,,,,,,,
,61.35749,,83.08555,,,,,,,
,61.05776,,83.15276,,,,,,,
,60.75756,,83.22008,,,,,,,
,60.51869,,83.15437,,,,,,,
,60.57916,,83.02171,,,,,,,
,60.63965,,82.88902,,,,,,,
,60.70024,,82.7561,,,,,,,
,60.56415,,82.40258,,,,,,,
,60.36787,,82.18195,,,,,,,
,60.17111,,81.96078,,,,,,,
,59.97483,,81.74015,,,,,,,
,59.95982,,81.18364,,,,,,,
,60.14082,,80.84809,,,,,,,
,60.32226,,80.51173,,,,,,,
,60.50326,,80.17618,,,,,,,
,60.34223,,79.72412,,,,,,,
,59.99987,,79.60747,,,,,,,
,59.65804,,79.49099,,,,,,,
,59.31636,,79.37457,,,,,,,
,59.28367,,79.34333,,,,,,,
,59.59303,,79.42861,,,,,,,
,59.90191,,79.51376,,,,,,,
,60.21066,,79.59886,,,,,,,
,60.4421,,79.98272,,,,,,,
,60.36465,,80.28183,,,,,,,
,60.28731,,80.58049,,,,,,,
,60.21001,,80.87901,,,,,,,
,60.3707,,81.3371,,,,,,,
,60.60907,,81.49682,,,,,,,
,60.84706,,81.65627,,,,,,,
,61.08496,,81.81567,,,,,,,
,61.38052,,81.82132,,,,,,,
,61.43793,,81.66787,,,,,,,
,61.49537,,81.51435,,,,,,,
,61.55278,,81.36089,,,,,,,
,61.58632,,80.70803,,,,,,,
,61.56245,,80.20982,,,,,,,
,61.53858,,79.7114,,,,,,,
,61.51472,,79.21318,,,,,,,
,60.88311,,78.4183,,,,,,,
,60.27663,,78.12265,,,,,,,
,59.66988,,77.82687,,,,,,,
,59.06219,,77.53062,,,,,,,
,57.98925,,77.44948,,,,,,,
,57.52307,,77.66329,,,,,,,
,57.05668,,77.8772,,,,,,,
,56.58956,,78.09144,,,,,,,
,55.76863,,78.14172,,,,,,,
,55.4141,,77.97864,,,,,,,
,55.05942,,77.81551,,,,,,,
,54.70418,,77.6521,,,,,,,
,54.66198,,77.03073,,,,,,,
,54.97355,,76.57304,,,,,,,
,55.28528,,76.11514,,,,,,,
,55.59748,,75.65652,,,,,,,
,56.11972,,75.10932,,,,,,,
,56.33023,,75.01971,,,,,,,
,56.54084,,74.93006,,,,,,,
,56.75179,,74.84026,,,,,,,
,56.80177,,74.89449,,,,,,,
,56.6415,,75.03812,,,,,,,
,56.48085,,75.18211,,,,,,,
,56.32059,,75.32574,,,,,,,
,56.15403,,75.57072,,,,,,,
,56.14769,,75.67221,,,,,,,
,56.14135,,75.77353,,,,,,,
,56.13502,,75.87481,,,,,,,
,56.24915,,76.24744,,,,,,,
,56.36974,,76.51907,,,,,,,
,56.49014,,76.79031,,,,,,,
,56.61048,,77.0614,,,,,,,
,56.68219,,77.51272,,,,,,,
,56.63348,,77.69312,,,,,,,
,56.58485,,77.87326,,,,,,,
,56.53624,,78.05331,,,,,,,
,56.5074,,78.02731,,,,,,,
,56.5272,,77.82093,,,,,,,
,56.54698,,77.61488,,,,,,,
,56.56675,,77.40891,,,,,,,
,56.72846,,77.15031,,,,,,,
,56.87062,,77.09769,,,,,,,
,57.01255,,77.04516,,,,,,,
,57.15443,,76.99264,,,,,,,
,57.63349,,77.09527,,,,,,,
,57.96983,,77.25008,,,,,,,
,58.3063,,77.40497,,,,,,,
,58.64264,,77.55978,,,,,,,
,58.64126,,77.70275,,,,,,,
,58.30404,,77.69082,,,,,,,
,57.96666,,77.67887,,,,,,,
,57.62944,,77.66694,,,,,,,
,57.37627,,77.79748,,,,,,,
,57.46047,,77.93967,,,,,,,
,57.5447,,78.08194,,,,,,,
,57.62907,,78.22443,,,,,,,
,57.85678,,78.66986,,,,,,,
,58.00012,,78.97267,,,,,,,
,58.14353,,79.27562,,,,,,,
,58.28715,,79.57903,,,,,,,
,58.93778,,79.26984,,,,,,,
,59.44433,,78.6591,,,,,,,
,59.9511,,78.04809,,,,,,,
,60.45866,,77.43613,,,,,,,
,60.68137,,76.01492,,,,,,,
,60.39827,,75.20531,,,,,,,
,60.11506,,74.39534,,,,,,,
,59.83139,,73.58411,,,,,,,
,59.30433,,72.99431,,,,,,,
,59.06056,,73.21343,,,,,,,
,58.81669,,73.43266,,,,,,,
,58.57243,,73.65222,,,,,,,
,57.6409,,74.55138,,,,,,,
,56.95388,,75.23067,,,,,,,
,56.26519,,75.91161,,,,,,,
,55.57818,,76.5909,,,,,,,
,54.29762,,77.66516,,,,,,,
,53.70339,,78.06063,,,,,,,
,53.1101,,78.45549,,,,,,,
,52.51706,,78.85017,,,,,,,
,51.17568,,78.86231,,,,,,,
,50.4265,,78.47935,,,,,,,
,49.67849,,78.09698,,,,,,,
,48.93082,,77.71478,,,,,,,
,47.32442,,77.123,,,,,,,
,46.46472,,76.9132,,,,,,,
,45.60637,,76.70374,,,,,,,
,44.74839,,76.49435,,,,,,,
,43.53139,,76.78886,,,,,,,
,43.17213,,77.29353,,,,,,,
,42.81342,,77.79742,,,,,,,
,42.45487,,78.30109,,,,,,,
,41.95284,,78.94997,,,,,,,
,41.80929,,79.09519,,,,,,,
,41.66596,,79.24018,,,,,,,
,41.52271,,79.38511,,,,,,,
,41.69576,,79.64975,,,,,,,
,42.01144,,79.7691,,,,,,,
,42.32727,,79.8885,,,,,,,
,42.64296,,80.00785,,,,,,,
,43.18063,,80.71267,,,,,,,
,43.40191,,81.29681,,,,,,,
,43.62328,,81.88122,,,,,,,
,43.84456,,82.46536,,,,,,,
,44.67731,,83.24378,,,,,,,
,45.28739,,83.43713,,,,,,,
,45.89774,,83.63056,,,,,,,
,46.50905,,83.8243,,,,,,,
,48.35548,,83.12586,,,,,,,
,49.59017,,82.23583,,,,,,,
,50.82541,,81.34542,,,,,,,
,52.06258,,80.45361,,,,,,,
,54.36636,,78.75578,,,,,,,
,55.43464,,77.94862,,,,,,,
,56.5034,,77.14111,,,,,,,
,57.57381,,76.33232,,,,,,,
,59.37494,,76.01946,,,,,,,
,60.10734,,76.51256,,,,,,,
,60.84007,,77.00587,,,,,,,
,61.57394,,77.49995,,,,,,,
,62.32818,,77.88219,,,,,,,
,62.35031,,77.77171,,,,,,,
,62.37249,,77.66096,,,,,,,
,62.39462,,77.55047,,,,,,,
,62.32399,,76.43322,,,,,,,
,62.23135,,75.4276,,,,,,,
,62.13848,,74.41951,,,,,,,
,62.04585,,73.41389,,,,,,,
,61.80363,,72.78236,,,,,,,
,61.6539,,73.15672,,,,,,,
,61.5044,,73.53048,,,,,,,
,61.35497,,73.90409,,,,,,,
,61.05856,,75.02841,,,,,,,
,60.91142,,75.78,,,,,,,
,60.7645,,76.5304,,,,,,,
,60.61766,,77.28048,,,,,,,
,59.77428,,78.17894,,,,,,,
,59.07685,,78.32737,,,,,,,
,58.38052,,78.47556,,,,,,,
,57.68449,,78.6237,,,,,,,
,55.90519,,78.93647,,,,,,,
,54.82056,,79.1013,,,,,,,
,53.73764,,79.26587,,,,,,,
,52.65519,,79.43037,,,,,,,
,50.16033,,79.60658,,,,,,,
,48.75182,,79.61818,,,,,,,
,47.34269,,79.62978,,,,,,,
,45.93418,,79.64138,,,,,,,
,43.54944,,79.60923,,,,,,,
,42.57631,,79.56558,,,,,,,
,41.60276,,79.52192,,,,,,,
,40.62962,,79.47826,,,,,,,
,39.84724,,79.26099,,,,,,,
,40.03839,,79.08776,,,,,,,
,40.22964,,78.91445,,,,,,,
,40.42079,,78.74122,,,,,,,
,41.6576,,78.47284,,,,,,,
,42.70107,,78.37804,,,,,,,
,43.74501,,78.2832,,,,,,,
,44.79058,,78.18822,,,,,,,
,47.00375,,78.35089,,,,,,,
,48.17231,,78.60784,,,,,,,
,49.34138,,78.8649,,,,,,,
,50.51228,,79.12236,,,,,,,
,51.50652,,79.94763,,,,,,,
,51.33331,,80.51523,,,,,,,
,51.16002,,81.08308,,,,,,,
,50.98647,,81.65182,,,,,,,
,50.52706,,82.43819,,,,,,,
,50.24118,,82.65694,,,,,,,
,49.95517,,82.87579,,,,,,,
,49.66872,,83.09499,,,,,,,
,48.88188,,82.72007,,,,,,,
,48.38145,,82.12724,,,,,,,
,47.87979,,81.53294,,,,,,,
,47.37935,,80.94011,,,,,,,
,46.62297,,79.78187,,,,,,,
,46.36719,,79.21696,,,,,,,
,46.11079,,78.65067,,,,,,,
,45.85501,,78.08575,,,,,,,
,45.6218,,77.38244,,,,,,,
,45.64437,,77.24385,,,,,,,
,45.6669,,77.10548,,,,,,,
,45.68943,,76.96717,,,,,,,
,45.49624,,77.0461,,,,,,,
,45.28026,,77.26363,,,,,,,
,45.06462,,77.4808,,,,,,,
,44.84907,,77.69789,,,,,,,
,44.96483,,78.18445,,,,,,,
,45.29664,,78.45425,,,,,,,
,45.62794,,78.72363,,,,,,,
,45.95909,,78.99289,,,,,,,
,46.26912,,79.33492,,,,,,,
,46.24783,,79.4077,,,,,,,
,46.22657,,79.48036,,,,,,,
,46.20532,,79.553,,,,,,,
,46.37595,,79.86253,,,,,,,
,46.56741,,80.09885,,,,,,,
,46.75894,,80.33528,,,,,,,
,46.95039,,80.57159,,,,,,,
,47.2605,,81.12795,,,,,,,
,47.37877,,81.44714,,,,,,,
,47.49709,,81.76646,,,,,,,
,47.61536,,82.08563,,,,,,,
,47.73355,,82.10834,,,,,,,
,47.73337,,81.81217,,,,,,,
,47.73319,,81.51588,,,,,,,
,47.73301,,81.21913,,,,,,,
,48.01306,,80.33752,,,,,,,
,48.29277,,79.75286,,,,,,,
,48.57261,,79.16795,,,,,,,
,48.85287,,78.58212,,,,,,,
,48.98038,,77.84167,,,,,,,
,48.82867,,77.68565,,,,,,,
,48.67689,,77.52958,,,,,,,
,48.52487,,77.37325,,,,,,,
,48.10651,,77.0973,,,,,,,
,47.84017,,76.97743,,,,,,,
,47.57372,,76.85753,,,,,,,
,47.30685,,76.73742,,,,,,,
,46.54371,,76.54727,,,,,,,
,46.04746,,76.47703,,,,,,,
,45.551,,76.40675,,,,,,,
,45.05375,,76.33637,,,,,,,
,43.79707,,76.51367,,,,,,,
,43.03739,,76.7609,,,,,,,
,42.27586,,77.00873,,,,,,,
,41.51619,,77.25596,,,,,,,
,40.30122,,77.82949,,,,,,,
,39.84627,,78.15549,,,,,,,
,39.39021,,78.48228,,,,,,,
,38.93527,,78.80829,,,,,,,
,38.20082,,78.76055,,,,,,,
,37.921,,78.3864,,,,,,,
,37.64161,,78.01283,,,,,,,
,37.36235,,77.63943,,,,,,,
,37.27916,,76.32513,,,,,,,
,37.47552,,75.38309,,,,,,,
,37.67157,,74.44253,,,,,,,
,37.86754,,73.50237,,,,,,,
,38.28759,,72.53568,,,,,,,
,38.51194,,72.50936,,,,,,,
,38.73594,,72.48309,,,,,,,
,38.95983,,72.45683,,,,,,,
,39.52345,,73.15141,,,,,,,
,39.8636,,73.8734,,,,,,,
,40.20322,,74.59426,,,,,,,
,40.54269,,75.3148,,,,,,,
,41.35056,,76.3803,,,,,,,
,41.8177,,76.72404,,,,,,,
,42.28505,,77.06792,,,,,,,
,42.75218,,77.41167,,,,,,,
,43.32079,,77.82435,,,,,,,
,43.42169,,77.89289,,,,,,,
,43.52263,,77.96146,,,,,,,
,43.62354,,78.03001,,,,,,,
,43.63361,,78.6733,,,,,,,
,43.54288,,79.24687,,,,,,,
,43.4521,,79.8207,,,,,,,
,43.36118,,80.39542,,,,,,,
,43.43799,,81.4662,,,,,,,
,43.60515,,81.96305,,,,,,,
,43.77238,,82.46011,,,,,,,
,43.93988,,82.95795,,,,,,,
,44.07347,,83.11115,,,,,,,
,44.0401,,82.76844,,,,,,,
,44.00671,,82.42558,,,,,,,
,43.97327,,82.08218,,,,,,,
,44.07188,,81.19087,,,,,,,
,44.20366,,80.64288,,,,,,,
,44.33549,,80.09464,,,,,,,
,44.46753,,79.54554,,,,,,,
,44.25741,,78.5136,,,,,,,
,43.91604,,78.03005,,,,,,,
,43.57452,,77.5463,,,,,,,
,43.23246,,77.06178,,,,,,,
,43.25737,,76.19054,,,,,,,
,43.62314,,75.80316,,,,,,,
,43.9898,,75.41483,,,,,,,
,44.35557,,75.02746,,,,,,,
,45.05651,,74.81353,,,,,,,
,45.39208,,74.98711,,,,,,,
,45.72711,,75.16041,,,,,,,
,46.062,,75.33363,,,,,,,
,46.57413,,75.94987,,,,,,,
,46.75156,,76.39339,,,,,,,
,46.92872,,76.8362,,,,,,,
,47.1058,,77.27882,,,,,,,
,46.7434,,77.78569,,,,,,,
,46.20318,,77.84993,,,,,,,
,45.66381,,77.91407,,,,,,,
,45.12467,,77.97818,,,,,,,
,43.66237,,78.35569,,,,,,,
,42.73805,,78.66953,,,,,,,
,41.81517,,78.98288,,,,,,,
,40.89269,,79.2961,,,,,,,
,39.78033,,80.4521,,,,,,,
,39.5906,,81.2961,,,,,,,
,39.40117,,82.13879,,,,,,,
,39.21183,,82.98111,,,,,,,
,39.53521,,84.06701,,,,,,,
,40.04694,,84.3095,,,,,,,
,40.55889,,84.55211,,,,,,,
,41.07062,,84.79459,,,,,,,
,43.21041,,84.78288,,,,,,,
,44.8347,,84.529,,,,,,,
,46.4597,,84.27501,,,,,,,
,48.084,,84.02113,,,,,,,
,50.62966,,83.53263,,,,,,,
,51.5477,,83.2987,,,,,,,
,52.46613,,83.06466,,,,,,,
,53.38601,,82.83026,,,,,,,
,55.0012,,82.47165,,,,,,,
,55.69795,,82.34698,,,,,,,
,56.395,,82.22224,,,,,,,
,57.09314,,82.09733,,,,,,,
,57.65293,,81.95546,,,,,,,
,57.5167,,81.9382,,,,,,,
,57.3804,,81.92094,,,,,,,
,57.24389,,81.90366,,,,,,,
,57.10527,,81.50359,,,,,,,
,57.10282,,81.12133,,,,,,,
,57.10036,,80.73888,,,,,,,
,57.09791,,80.35585,,,,,,,
,57.01963,,80.13456,,,,,,,
,56.9439,,80.29517,,,,,,,
,56.86799,,80.45618,,,,,,,
,56.79227,,80.6168,,,,,,,
,56.66345,,81.26009,,,,,,,
,56.6104,,81.74227,,,,,,,
,56.55721,,82.22564,,,,,,,
,56.50417,,82.70782,,,,,,,
,56.87133,,82.65578,,,,,,,
,57.29198,,82.12103,,,,,,,
,57.71198,,81.58712,,,,,,,
,58.13178,,81.05345,,,,,,,
,58.70599,,79.78172,,,,,,,
,58.86055,,79.04281,,,,,,,
,59.01485,,78.30507,,,,,,,
,59.1691,,77.56763,,,,,,,
,59.64987,,76.92951,,,,,,,
,59.97681,,77.02911,,,,,,,
,60.30323,,77.12856,,,,,,,
,60.62951,,77.22796,,,,,,,
,60.8097,,77.7496,,,,,,,
,60.66326,,78.17244,,,,,,,
,60.51705,,78.59462,,,,,,,
,60.3709,,79.01662,,,,,,,
,59.86537,,79.65675,,,,,,,
,59.50691,,79.87414,,,,,,,
,59.14828,,80.09161,,,,,,,
,58.78982,,80.30901,,,,,,,
,58.21886,,80.21284,,,,,,,
,58.00709,,79.89979,,,,,,,
,57.79522,,79.58662,,,,,,,
,57.58344,,79.27357,,,,,,,
,57.48261,,78.64094,,,,,,,
,57.59351,,78.32227,,,,,,,
,57.70446,,78.00346,,,,,,,
,57.81536,,77.68479,,,,,,,
,58.39743,,77.85212,,,,,,,
,58.86763,,78.33754,,,,,,,
,59.33804,,78.82317,,,,,,,
,59.80918,,79.30956,,,,,,,
,59.89978,,80.08613,,,,,,,
,59.5212,,80.37717,,,,,,,
,59.14247,,80.66835,,,,,,,
,58.76314,,80.95998,,,,,,,
,58.19334,,81.19398,,,,,,,
,58.00215,,81.1372,,,,,,,
,57.81087,,81.08039,,,,,,,
,57.6193,,81.02351,,,,,,,
,57.38536,,80.90563,,,,,,,
,57.34257,,80.8446,,,,,,,
,57.29976,,80.78352,,,,,,,
,57.25688,,80.72237,,,,,,,
,57.57895,,80.25659,,,,,,,
,57.94334,,79.85233,,,,,,,
,58.30863,,79.44707,,,,,,,
,58.67302,,79.04281,,,,,,,
,59.27908,,78.87946,,,,,,,
,59.52054,,79.12004,,,,,,,
,59.7626,,79.36121,,,,,,,
,60.00407,,79.60179,,,,,,,
,60.29753,,80.29819,,,,,,,
,60.34957,,80.75452,,,,,,,
,60.40154,,81.21012,,,,,,,
,60.45348,,81.66553,,,,,,,
,60.77076,,81.03938,,,,,,,
,61.03642,,79.9564,,,,,,,
,61.30166,,78.87511,,,,,,,
,61.56679,,77.7943,,,,,,,
,61.57004,,75.86151,,,,,,,
,61.30771,,75.00865,,,,,,,
,61.0458,,74.15714,,,,,,,
,60.78399,,73.30598,,,,,,,
,60.40131,,73.11765,,,,,,,
,60.28035,,73.7819,,,,,,,
,60.15958,,74.44511,,,,,,,
,60.03886,,75.10802,,,,,,,
,59.62273,,76.31477,,,,,,,
,59.32805,,76.85697,,,,,,,
,59.03324,,77.39941,,,,,,,
,58.73857,,77.94161,,,,,,,
,58.76502,,78.60468,,,,,,,
,59.08569,,78.72488,,,,,,,
,59.40651,,78.84514,,,,,,,
,59.72718,,78.96534,,,,,,,
,60.21879,,78.70794,,,,,,,
,60.38909,,78.33096,,,,,,,
,60.55946,,77.95381,,,,,,,
,60.7301,,77.57607,,,,,,,
,61.50754,,76.71212,,,,,,,
,62.11374,,76.22567,,,,,,,
,62.72021,,75.73901,,,,,,,
,63.32763,,75.25159,,,,,,,
,64.13257,,75.08676,,,,,,,
,64.33145,,75.40748,,,,,,,
,64.53042,,75.72833,,,,,,,
,64.72971,,76.0497,,,,,,,
,64.88843,,76.70831,,,,,,,
,64.84846,,77.04591,,,,,,,
,64.80847,,77.38365,,,,,,,
,64.76843,,77.72192,,,,,,,
,64.11933,,78.14848,,,,,,,
,63.51101,,78.23749,,,,,,,
,62.9024,,78.32654,,,,,,,
,62.29285,,78.41572,,,,,,,
,61.19022,,78.61961,,,,,,,
,60.69631,,78.73439,,,,,,,
,60.2012,,78.84946,,,,,,,
,59.70729,,78.96423,,,,,,,
,59.02275,,79.06965,,,,,,,
,58.83224,,79.06031,,,,,,,
,58.64127,,79.05094,,,,,,,
,58.45076,,79.0416,,,,,,,
,58.62745,,78.58836,,,,,,,
,58.99506,,78.14396,,,,,,,
,59.36211,,77.70026,,,,,,,
,59.729,,77.25674,,,,,,,
,60.27777,,76.52869,,,,,,,
,60.45984,,76.24386,,,,,,,
,60.64161,,75.95947,,,,,,,
,60.82331,,75.6752,,,,,,,
,61.86378,,75.94085,,,,,,,
,62.72374,,76.49165,,,,,,,
,63.58237,,77.04159,,,,,,,
,64.44061,,77.59129,,,,,,,
,65.34753,,78.46296,,,,,,,
,65.39585,,78.78517,,,,,,,
,65.44411,,79.10689,,,,,,,
,65.49233,,79.42845,,,,,,,
,65.3663,,79.74236,,,,,,,
,65.19241,,79.73453,,,,,,,
,65.01843,,79.72668,,,,,,,
,64.84453,,79.71884,,,,,,,
,64.02121,,79.87877,,,,,,,
,63.37328,,80.0462,,,,,,,
,62.72505,,80.21371,,,,,,,
,62.07712,,80.38114,,,,,,,
,60.96254,,80.51846,,,,,,,
,60.49741,,80.48825,,,,,,,
,60.03208,,80.45803,,,,,,,
,59.56602,,80.42776,,,,,,,
,59.1277,,79.92185,,,,,,,
,59.15405,,79.44697,,,,,,,
,59.1804,,78.97187,,,,,,,
,59.20681,,78.49603,,,,,,,
,59.05256,,77.78705,,,,,,,
,58.87226,,77.55299,,,,,,,
,58.69189,,77.31882,,,,,,,
,58.51124,,77.08428,,,,,,,
,58.50184,,76.92193,,,,,,,
,58.67238,,76.9934,,,,,,,
,58.84299,,77.0649,,,,,,,
,59.01387,,77.13652,,,,,,,
,59.12829,,77.06319,,,,,,,
,59.07232,,76.91861,,,,,,,
,59.01632,,76.77396,,,,,,,
,58.96023,,76.62909,,,,,,,
,59.00211,,76.53813,,,,,,,
,59.09984,,76.59167,,,,,,,
,59.19781,,76.64534,,,,,,,
,59.29554,,76.69888,,,,,,,
,59.46692,,76.83365,,,,,,,
,59.54065,,76.91497,,,,,,,
,59.61426,,76.99617,,,,,,,
,59.68785,,77.07732,,,,,,,
,59.73056,,76.97318,,,,,,,
,59.69965,,76.78764,,,,,,,
,59.66879,,76.60239,,,,,,,
,59.63793,,76.41722,,,,,,,
,59.32515,,75.86451,,,,,,,
,59.04285,,75.49651,,,,,,,
,58.76099,,75.12908,,,,,,,
,58.47924,,74.76182,,,,,,,
,57.76308,,74.30332,,,,,,,
,57.32812,,74.21209,,,,,,,
,56.89383,,74.12101,,,,,,,
,56.45974,,74.02996,,,,,,,
,56.23831,,74.44133,,,,,,,
,56.45157,,74.94463,,,,,,,
,56.6645,,75.44716,,,,,,,
,56.87734,,75.94946,,,,,,,
,57.85952,,76.69736,,,,,,,
,58.62705,,76.94206,,,,,,,
,59.39491,,77.18687,,,,,,,
,60.16244,,77.43157,,,,,,,
,61.19075,,77.47886,,,,,,,
,61.45035,,77.28162,,,,,,,
,61.71006,,77.0843,,,,,,,
,61.96966,,76.88705,,,,,,,
,62.00043,,76.91798,,,,,,,
,61.77175,,77.1459,,,,,,,
,61.54297,,77.37393,,,,,,,
,61.31384,,77.60232,,,,,,,
,60.58805,,78.10483,,,,,,,
,60.09159,,78.37914,,,,,,,
,59.59492,,78.65356,,,,,,,
,59.09747,,78.92841,,,,,,,
,58.5176,,78.82275,,,,,,,
,58.43399,,78.44355,,,,,,,
,58.35034,,78.06419,,,,,,,
,58.26656,,77.68423,,,,,,,
,58.30656,,76.69687,,,,,,,
,58.42997,,76.08937,,,,,,,
,58.55343,,75.48161,,,,,,,
,58.67709,,74.87289,,,,,,,
,59.0144,,73.99911,,,,,,,
,59.22809,,73.73296,,,,,,,
,59.44231,,73.46616,,,,,,,
,59.65601,,73.2,,,,,,,
,59.9598,,73.4195,,,,,,,
,60.04985,,73.90459,,,,,,,
,60.14012,,74.39085,,,,,,,
,60.23016,,74.87593,,,,,,,
,59.97014,,75.79601,,,,,,,
,59.61969,,76.23148,,,,,,,
,59.26978,,76.66629,,,,,,,
,58.92004,,77.10089,,,,,,,
,58.12591,,77.01889,,,,,,,
,57.68103,,76.50157,,,,,,,
,57.23684,,75.98506,,,,,,,
,56.79285,,75.46878,,,,,,,
,56.1816,,74.78892,,,,,,,
,56.01423,,74.62525,,,,,,,
,55.84712,,74.46183,,,,,,,
,55.68009,,74.29849,,,,,,,
,56.05443,,74.8979,,,,,,,
,56.59673,,75.66192,,,,,,,
,57.13817,,76.42474,,,,,,,
,57.67938,,77.18723,,,,,,,
,58.32962,,79.0931,,,,,,,
,58.43808,,80.23343,,,,,,,
,58.54658,,81.37425,,,,,,,
,58.65504,,82.51458,,,,,,,
,59.08541,,84.56374,,,,,,,
,59.40655,,85.4698,,,,,,,
,59.72783,,86.37624,,,,,,,
,60.04897,,87.2823,,,,,,,
,60.24702,,88.05695,,,,,,,
,60.12389,,87.92497,,,,,,,
,60.00069,,87.79295,,,,,,,
,59.87755,,87.66099,,,,,,,
,59.9654,,87.13942,,,,,,,
,60.17614,,86.75067,,,,,,,
,60.38697,,86.36175,,,,,,,
,60.59813,,85.97222,,,,,,,
,61.00816,,84.67076,,,,,,,
,61.20728,,83.75925,,,,,,,
,61.40648,,82.84734,,,,,,,
,61.606,,81.93401,,,,,,,
,61.75975,,79.8848,,,,,,,
,61.71458,,78.74822,,,,,,,
,61.66938,,77.61115,,,,,,,
,61.62412,,76.4723,,,,,,,
,61.94572,,75.51039,,,,,,,
,62.312,,75.68431,,,,,,,
,62.67843,,75.8583,,,,,,,
,63.04544,,76.03256,,,,,,,
,63.43958,,76.36928,,,,,,,
,63.46753,,76.53194,,,,,,,
,63.49555,,76.69498,,,,,,,
,63.52349,,76.85765,,,,,,,
,64.07578,,76.63114,,,,,,,
,64.59956,,76.24239,,,,,,,
,65.12463,,75.8527,,,,,,,
,65.64843,,75.46394,,,,,,,
,65.87783,,75.45199,,,,,,,
,65.58309,,75.82922,,,,,,,
,65.28883,,76.20586,,,,,,,
,64.99467,,76.58233,,,,,,,
,64.52975,,77.2322,,,,,,,
,64.35881,,77.50589,,,,,,,
,64.18812,,77.77916,,,,,,,
,64.01751,,78.0523,,,,,,,
,63.30432,,77.74141,,,,,,,
,62.76101,,77.15644,,,,,,,
,62.21856,,76.57238,,,,,,,
,61.67633,,75.98858,,,,,,,
,61.05266,,75.38267,,,,,,,
,60.97134,,75.3608,,,,,,,
,60.89016,,75.33896,,,,,,,
,60.809,,75.31714,,,,,,,
,60.95567,,75.90434,,,,,,,
,61.18303,,76.512,,,,,,,
,61.41048,,77.11995,,,,,,,
,61.63784,,77.72762,,,,,,,
,62.1727,,78.64674,,,,,,,
,62.47937,,78.95705,,,,,,,
,62.78618,,79.26751,,,,,,,
,63.09285,,79.57782,,,,,,,
,63.7419,,79.65063,,,,,,,
,64.08333,,79.4133,,,,,,,
,64.4249,,79.17586,,,,,,,
,64.76701,,78.93804,,,,,,,
,65.01845,,78.27083,,,,,,,
,64.92892,,77.84149,,,,,,,
,64.83934,,77.41199,,,,,,,
,64.74963,,76.9818,,,,,,,
,64.4389,,76.4855,,,,,,,
,64.21799,,76.41832,,,,,,,
,63.99698,,76.3511,,,,,,,
,63.77562,,76.28379,,,,,,,
,63.00201,,76.42599,,,,,,,
,62.45,,76.63503,,,,,,,
,61.89774,,76.84415,,,,,,,
,61.34461,,77.05361,,,,,,,
,60.77079,,77.32095,,,,,,,
,60.74879,,77.37926,,,,,,,
,60.72679,,77.4376,,,,,,,
,60.70474,,77.49603,,,,,,,
,60.60545,,77.20201,,,,,,,
,60.52822,,76.85009,,,,,,,
,60.45082,,76.49731,,,,,,,
,60.3736,,76.14539,,,,,,,
,60.42207,,75.88039,,,,,,,
,60.54763,,75.96717,,,,,,,
,60.67351,,76.05418,,,,,,,
,60.79907,,76.14095,,,,,,,
,60.79662,,76.82653,,,,,,,
,60.66844,,77.42602,,,,,,,
,60.54046,,78.02459,,,,,,,
,60.41254,,78.62288,,,,,,,
,60.67178,,79.1563,,,,,,,
,61.05949,,79.09121,,,,,,,
,61.44659,,79.02621,,,,,,,
,61.83352,,78.96125,,,,,,,
,62.41275,,78.6982,,,,,,,
,62.60519,,78.49986,,,,,,,
,62.79733,,78.30182,,,,,,,
,62.98939,,78.10387,,,,,,,
,63.37476,,78.2118,,,,,,,
,63.56829,,78.5183,,,,,,,
,63.76152,,78.8243,,,,,,,
,63.95467,,79.13019,,,,,,,
,63.86054,,79.32248,,,,,,,
,63.57376,,79.20892,,,,,,,
,63.28685,,79.09532,,,,,,,
,63.00007,,78.98177,,,,,,,
,62.40275,,78.36581,,,,,,,
,62.09307,,77.86454,,,,,,,
,61.78327,,77.36304,,,,,,,
,61.4736,,76.86176,,,,,,,
,60.60789,,76.49937,,,,,,,
,60.05321,,76.6385,,,,,,,
